-0.628670,-0.087324,-0.150644,0.094123,-0.129208,0.348774,0.090453,0.018485,0.021581,-0.204772,0.135757,0.267258,-0.081324,-0.197566,0.004704,-0.129893,-0.105347,-0.117089,-0.062778,0.208978,-0.114962,-0.178753,0.108207,0.036094,-0.009394,-0.088684,-0.145192,-0.081020,-0.031290,-0.054911,-0.024735,-0.236019,-0.212520,0.115140,0.159083,-0.053272,0.051678,0.028464,0.179230,-0.145423,0.034469,0.001278,0.058033,0.171054,-0.028153,-0.077304,-0.074204,-0.169801,0.064830,-0.112599,-0.048083,-0.005108,-0.000842,0.071319,0.174861,0.013927,0.268964,0.016127,-0.134602,0.199930,0.058742,-0.136565,-0.089250,0.009933,-0.230545,0.159147,-0.031195,-0.016414,-0.014255,0.147205,-0.226080,0.057988,-0.017366,-0.191714,-0.107358,0.191281,0.001960,0.164359,0.047651,-0.195790,-0.374990,0.161060,-0.055975,-0.036570,-0.031899,0.045611,0.169208,0.016933,0.072444,-0.161143,0.094664,-0.008215,0.049255,0.038535,-0.114126,-0.056250,0.036481,-0.192973,-0.047617,0.109758,-0.133255,-0.239109,-0.147076,-0.019789,0.180329,-0.222987,-0.142661,-0.151555,-0.060706,0.040292,-0.010079,-0.176144,-0.076283,-0.002451,0.144000,0.138111,-0.233902,0.221389,0.177812,0.124751,-0.103908,0.207251,0.135069,0.276633,-0.046198,0.245333,0.087387,0.370940
-0.113789,-0.339275,0.054756,-0.134801,-0.168960,0.182324,0.128517,-0.084246,0.185588,-0.072670,-0.008763,0.128647,-0.210998,0.128453,0.113551,0.044126,-0.309379,-0.210260,0.069877,0.080147,0.106481,-0.043485,0.208572,0.165259,0.154870,-0.547259,-0.350763,-0.050366,0.078350,-0.124082,-0.014144,-0.242640,-0.099956,0.167371,-0.118682,0.239898,-0.032581,0.347277,0.341077,-0.137100,0.414117,-0.212581,0.207453,-0.117319,0.198183,-0.273434,-0.366115,0.120314,-0.090995,-0.146739,-0.185768,0.020641,-0.033872,-0.163488,-0.072951,-0.113488,0.188767,-0.005904,-0.106546,0.043814,0.139693,-0.154719,-0.071671,-0.230343,-0.034752,0.035149,-0.314702,-0.008782,0.193227,0.274321,0.037256,-0.038746,-0.085981,0.315777,-0.394708,0.161272,-0.165168,-0.004318,0.076522,-0.083331,-0.226776,0.105875,-0.144939,-0.021972,-0.138933,0.070112,-0.111180,0.020147,0.370559,-0.060087,-0.139170,0.172271,-0.029109,0.096801,0.141917,0.508527,0.215977,-0.288718,0.028971,-0.068616,-0.104262,0.092933,-0.337195,0.276036,0.014724,0.076307,0.049434,-0.128254,-0.246199,0.114417,0.182882,-0.188058,0.000820,-0.035661,-0.094322,0.007270,-0.033597,0.080278,0.222805,0.500919,0.224297,-0.112839,0.070765,0.071738,0.071935,0.196220,-0.205393,0.117814
-0.425808,-0.153139,-0.210757,-0.159655,-0.218893,0.056737,0.163195,0.032360,0.198155,0.095428,-0.278497,0.141854,-0.017449,0.081216,0.153695,0.036453,-0.076968,0.114938,0.034836,-0.003979,-0.009984,-0.223772,-0.031629,0.169412,0.475142,0.000049,0.034948,-0.200860,0.261889,-0.578586,0.289081,-0.221873,-0.099063,0.183007,0.489596,-0.135378,-0.035093,0.083904,0.150492,0.042066,-0.246111,0.135051,0.021738,-0.122325,0.127040,-0.299515,0.094542,-0.208444,-0.225470,-0.490782,-0.132316,0.000556,0.237477,-0.071016,-0.129608,-0.218146,-0.374238,-0.146937,0.094082,0.072973,0.221144,-0.020227,-0.252531,0.041242,-0.144569,-0.169566,-0.422216,0.010380,0.286671,0.306788,0.235664,0.574759,-0.132960,0.024117,0.130113,0.075056,0.145296,-0.016409,0.220965,-0.299892,-0.057814,0.188653,-0.133612,-0.082551,0.185221,-0.082912,0.118683,-0.243782,-0.075342,-0.005801,0.029608,0.030306,-0.331475,-0.147982,-0.038260,-0.068479,0.139439,0.155564,0.146520,0.095250,-0.141878,0.170397,-0.061446,-0.022521,0.280790,-0.078098,-0.037988,-0.024250,-0.284221,0.081830,0.037746,-0.112179,0.125299,0.057656,-0.220259,-0.019837,-0.338159,0.187127,0.230907,0.282052,0.047056,0.310361,0.095058,0.295000,0.290828,0.517508,-0.024734,0.211177
-0.075690,-0.288273,0.130140,1.404883,-0.361323,-0.060335,0.134413,0.302057,0.061697,0.211617,-0.149949,0.072288,-0.111908,-0.119667,0.146683,0.487339,-0.292913,0.121506,-0.014497,-0.120261,-0.148767,-0.127589,0.395410,-0.343713,0.253554,-0.143501,-0.075618,-0.193163,0.358871,-0.217002,0.117628,-0.220933,-0.274089,0.105604,-0.068315,0.072372,0.009382,-0.238662,0.408441,0.111130,0.313586,0.259860,0.017247,0.126837,0.082896,0.258068,-0.011043,0.069542,0.245930,0.077618,-0.203211,-0.029262,0.029946,-0.128653,-0.040281,-0.421551,-0.146993,-0.494365,-0.143539,0.031789,0.189206,-0.227900,-0.091095,-0.013058,-0.145739,-0.356383,-0.342981,0.056087,0.163759,-0.044414,-0.060804,0.090437,0.073461,-0.125672,-0.118774,0.264989,-0.034824,-0.064568,0.068848,-0.289554,-0.324874,0.309327,0.178934,-0.024375,0.120951,0.186597,0.058440,-0.006951,0.056143,-0.195319,-0.067208,0.118377,0.175122,0.176852,-0.030933,0.228483,-0.169147,0.053557,-0.284489,0.254022,-0.062763,0.049566,-0.274383,0.181480,0.202349,-0.337674,-0.130777,-0.120979,-0.585818,-0.137446,0.057940,-0.245302,0.205529,0.110871,-0.162694,0.188219,0.010987,0.344671,0.258990,-0.002290,-0.157820,-0.032981,0.088223,-0.174299,-0.008825,0.255256,0.309943,0.221706
-0.518341,-0.120057,-0.140460,0.070809,0.007531,-0.267788,-0.246818,0.268054,-0.120170,0.324581,-0.183748,0.140147,-0.013638,-0.262273,-0.025285,-0.069291,-0.124308,-0.126424,0.046354,-0.275257,-0.131442,-0.137202,0.131395,0.057024,-0.253240,0.127305,-0.275224,-0.085571,0.065882,-0.058324,0.211589,-0.118023,0.337136,0.053332,0.087591,-0.059910,0.239664,-0.150653,0.226937,0.328837,0.397100,0.014183,0.032993,-0.064801,0.100252,0.230071,-0.012701,0.246862,0.169548,-0.263908,0.019223,0.139691,0.048387,0.067001,0.109027,-0.284067,-0.208224,-0.111321,-0.421790,0.249719,0.067712,-0.140786,0.172047,-0.016924,-0.231389,0.045788,-0.278695,0.080138,0.194626,0.084555,0.147457,0.037178,0.118786,-0.102001,-0.070654,0.043303,0.086598,-0.203043,0.309283,-0.105059,-0.050942,0.233824,0.189534,-0.094061,0.193179,-0.011504,-0.156742,0.002951,0.056837,-0.111196,-0.073744,-0.256762,-0.045471,0.185692,0.192380,-0.229355,0.423744,0.215547,-0.111279,0.088189,-0.113846,-0.126326,-0.196955,0.128746,0.188430,-0.068595,-0.237786,0.120236,0.078329,0.082451,0.069387,0.065776,0.228289,0.345600,0.017168,0.182711,-0.085931,0.234114,0.183613,0.448029,-0.215617,0.125358,0.110147,0.328578,-0.216786,0.358387,-0.257123,0.041627
-0.128524,-0.270826,0.127268,0.035919,-0.154122,0.953080,0.087277,-0.030486,0.156696,0.075712,-0.095520,-0.104072,0.012170,-0.097031,0.089754,0.183931,-0.143509,-0.078278,-0.154147,0.006325,0.036960,0.000054,0.285005,-0.040137,-0.127410,-0.112047,0.110808,-0.102295,0.302367,-0.010140,0.020232,-0.116979,-0.111699,0.029485,-0.053165,0.009700,0.029636,0.223180,0.249523,0.059564,-0.045311,0.158346,-0.008395,-0.016288,0.040961,0.058196,-0.079736,0.089685,0.046499,0.033030,-0.087771,-0.115668,0.090891,-0.042632,0.013439,0.068244,-0.092779,-0.071661,-0.029018,-0.029164,0.193848,0.259806,-0.059354,-0.009401,0.005715,0.072999,-0.112690,-0.085775,0.207680,0.145744,0.129698,-0.104315,0.005651,-0.047543,-0.071843,0.252833,0.206555,0.136440,-0.081152,0.072823,-0.137362,-0.016747,0.039449,-0.309697,-0.010387,-0.150581,-0.004414,-0.092307,-0.152118,-0.083496,0.009221,0.756393,0.008749,-0.114856,-0.097681,-0.070151,0.126969,-0.008263,-0.081623,0.133219,0.039356,0.065842,-0.012850,-0.059662,0.175754,-0.077297,-0.013528,-0.043033,0.122632,-0.102535,0.121185,-0.070129,-0.180303,0.045080,-0.170947,0.154604,0.027813,0.168581,0.111973,-0.111360,0.152286,0.035370,0.040405,-0.032749,0.096214,0.021489,-0.064113,-0.085124
-0.221968,-0.277792,-0.360502,-0.009001,-0.179556,0.012378,-0.077365,0.301271,0.152008,0.464396,0.198491,-0.053519,-0.067345,-0.102472,0.014562,0.196855,-0.083892,0.073563,0.400696,0.061171,0.067538,0.010771,0.178113,-0.158694,-0.101168,-0.039824,0.019249,-0.198276,0.102717,0.130877,0.282106,-0.220845,0.030412,0.008066,0.137580,0.295918,-0.163293,-0.142078,0.193880,-0.024750,-0.037124,-0.539312,-0.141082,-0.253488,0.077481,-0.039887,0.164506,0.079761,0.033047,0.062489,-0.309148,-0.056178,0.392274,0.019310,-0.319730,-0.378629,-0.063607,0.263666,0.180466,0.221169,-0.169944,-0.117378,0.100675,-0.098696,-0.215527,0.021975,-0.210923,0.103540,0.352819,-0.066792,0.242236,-0.056469,0.019733,-0.014064,0.131058,0.116568,0.057048,-0.104704,0.369756,-0.312519,-0.131293,0.314360,-0.682310,-0.159455,0.088756,0.072854,0.250733,0.054866,0.102410,-0.094623,0.231638,-0.240007,-0.294300,0.396118,0.215009,-0.412743,-0.001313,-0.007663,-0.039529,0.190098,-0.041279,-0.008148,0.020645,-0.170209,0.115618,-0.590173,-0.032672,-0.058672,-0.565242,-0.114440,0.187043,0.139479,0.088592,0.082111,0.125235,0.076702,0.428277,-0.080130,0.160590,-0.025035,-0.106134,-0.093767,0.022269,0.073467,-0.189132,0.229376,0.093135,0.397392
0.069049,-0.061168,-0.139487,-0.016576,-0.050037,-0.043643,0.030772,0.094812,0.396290,-0.061147,-0.104235,-0.042986,0.024134,0.231047,0.182373,0.114330,-0.236074,-0.009499,0.120087,0.116741,-0.310842,-0.177932,0.150320,-0.050143,-0.296733,-0.039147,-0.399296,0.081257,0.247761,-0.203752,0.100728,0.098132,0.136600,-0.038647,0.308293,0.109888,-0.018432,-0.030080,-0.038474,0.212893,-0.396865,-0.013845,0.001715,-0.021147,0.025906,-0.078218,-0.115433,0.060379,0.014764,0.140211,0.171330,0.148140,0.047149,-0.142678,0.040854,-0.197752,-0.199340,0.059373,-0.128400,-0.027893,0.326589,-0.069786,-0.334468,0.088173,-0.043853,0.120769,0.086879,-0.218293,0.003742,0.404874,-0.266002,0.130771,-0.136054,-0.171054,0.083249,0.036668,0.017386,0.136032,0.231831,-0.049312,-0.256761,0.220300,0.316536,0.136529,-0.310072,-0.266541,-0.034554,-0.016700,0.289385,-0.024593,-0.092237,-0.003435,0.113251,0.210514,0.035395,-0.033202,0.194088,0.234616,-0.191215,0.135452,-0.086282,-0.206907,-0.333955,-0.183448,0.143995,0.235871,0.017028,0.018413,0.298923,0.085885,0.150777,-0.102062,0.212084,0.060168,-0.163254,0.110398,-0.040722,-0.009580,0.196467,0.147290,0.012800,-0.063461,0.063204,0.101936,-0.009763,0.158115,0.062939,0.050452
-0.000833,-0.412596,-0.149746,0.006488,-0.150753,0.112729,-0.007016,-0.070037,0.203701,0.115242,-0.080426,0.059083,-0.100093,0.141028,0.107178,0.079168,-0.026777,-0.149611,0.008196,0.105144,0.008297,-0.143500,0.074418,0.130182,-0.087479,0.229056,-0.049653,-0.040730,0.094783,-0.089754,0.466430,-0.062767,-0.118682,0.018299,0.249151,0.014234,0.189377,-0.042131,0.323066,0.453541,0.256305,0.112132,0.162661,-0.007329,0.385317,0.116572,0.004357,0.277106,0.266784,0.329531,0.063374,-0.140376,-0.074386,0.301739,0.368953,-0.136138,-0.087629,-0.055303,-0.018846,0.198816,0.229546,-0.063443,0.483671,-0.038937,-0.202762,0.036541,0.334669,-0.080957,0.182748,0.245169,-0.041642,-0.141364,-0.034510,0.154768,0.268428,0.124650,-0.072178,0.150291,0.210708,-0.248574,-0.065886,0.058475,0.220508,-0.001019,0.219851,0.301683,0.194798,-0.048174,-0.161123,-0.027434,0.155501,-0.037992,-0.044637,0.056441,-0.355631,-0.312395,0.032557,0.326907,0.151533,0.153652,-0.051378,-0.078026,-0.035622,-0.005690,0.016700,-0.228925,0.016104,0.116343,0.527148,0.213295,-0.000308,0.197187,0.263359,0.012445,0.097009,0.137785,-0.183328,-0.003565,0.359411,-0.207526,-0.034965,0.067351,0.134291,0.296901,0.276722,-0.082522,-0.207458,0.253779
-0.377811,-0.138544,0.328898,0.223059,-0.308796,-0.070294,0.168987,-0.362319,0.286160,-0.499488,-0.293359,0.020775,-0.047199,0.154348,0.281645,-0.261929,-0.126890,0.404857,0.147325,0.105108,0.038080,-0.211025,0.284231,-0.195601,-0.215483,-0.088800,-0.023163,-0.138922,0.024315,0.080966,0.142379,-0.089421,-0.206461,0.077078,0.234394,0.163907,0.329871,0.044109,-0.027411,-0.042861,0.264411,-0.055748,-0.120020,0.083652,0.214544,0.160707,0.320846,0.220218,0.046767,0.364597,-0.130130,-0.017800,0.023731,0.086916,-0.137450,-0.049092,0.161902,-0.299332,-0.073503,0.039536,0.192829,-0.398782,-0.221844,-0.134287,-0.174961,0.278083,-0.085881,0.065088,0.203888,-0.183797,-0.346203,0.020287,-0.279182,0.184767,-0.213184,0.203568,-0.012458,0.087043,0.420501,-0.167757,-0.224960,-0.277404,0.185774,-0.333781,-0.077695,-0.089883,0.211575,-0.298248,0.058907,-0.236313,-0.187996,0.050460,-0.086611,0.130987,-0.086007,-0.519749,-0.156776,-0.234453,-0.484297,0.487758,-0.079099,-0.187996,-0.056321,-0.094094,0.216450,-0.005502,-0.290448,0.062001,-0.296687,0.098074,-0.065348,-0.003867,0.262520,-0.246205,-0.289339,0.288350,-0.184167,0.184193,0.420408,-0.249731,-0.026134,-0.308031,-0.309879,-0.461384,0.045283,0.123408,0.044811,0.191737
